Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Quantity,Shipping Charge,Shipping Description,Price_per_item,Profit_percent,Total_Cost_Price,Total_Sale_price,Final_Price
9402,CA-2014-159814,6/24/2014,6/28/2014,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,2,10,Shipping within 10 Days,2.136,20,4.272,5.1264,15.1264
9403,CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,2,15,Shipping within a week,104.574,20,209.148,250.9776,265.9776
9404,CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,6,15,Shipping within a week,265.17,20,1591.02,1909.224,1924.224
9405,CA-2017-141663,4/13/2017,4/17/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,5,10,Shipping within 10 Days,1.584,10,7.92,8.712,18.712
9406,CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,2,20,Shipping within 2 days,287.455,5,574.91,603.6555,623.6555
9407,CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,2,20,Shipping within 2 days,4.224,5,8.448,8.8704,28.8704
9408,CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,9,15,Shipping within a week,119.0,20,1071.0,1285.2,1300.2
9409,CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,1,15,Shipping within a week,12.07,20,12.07,14.484,29.484
9410,US-2017-110149,12/10/2017,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,1,20,Shipping within 2 days,3.273,20,3.273,3.9276,23.927599999999998
9411,US-2017-110149,12/10/2017,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",5,20,Shipping within 2 days,17.584,20,87.92,105.504,125.504
9412,CA-2016-108959,3/10/2016,3/14/2016,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,85301,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1,15,Shipping within a week,104.696,10,104.696,115.1656,130.16559999999998
9413,CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,5,20,Shipping within 2 days,560.784,20,2803.92,3364.704,3384.704
9414,CA-2016-132017,9/26/2016,9/27/2016,First Class,MH-17620,Matt Hagelstein,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,2,20,Shipping within 2 days,3.408,10,6.816,7.4976,27.4976
9415,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,2,10,Shipping within 10 Days,124.792,20,249.584,299.5008,309.5008
9416,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,3,10,Shipping within 10 Days,5.98,20,17.94,21.528000000000002,31.528000000000002
9417,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,3,10,Shipping within 10 Days,3.3699999999999997,20,10.11,12.132,22.131999999999998
9418,CA-2014-148285,10/27/2014,11/1/2014,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,2,10,Shipping within 10 Days,5.184,5,10.368,10.8864,20.886400000000002
9419,CA-2014-148285,10/27/2014,11/1/2014,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,3,10,Shipping within 10 Days,3.984,5,11.952,12.5496,22.549599999999998
9420,CA-2017-152926,10/2/2017,10/4/2017,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2,15,Shipping within a week,7.612,10,15.224,16.7464,31.7464
9421,CA-2017-152926,10/2/2017,10/4/2017,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,6,15,Shipping within a week,3.664,10,21.984,24.1824,39.1824
9422,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,6,10,Shipping within 10 Days,100.79199999999999,10,604.752,665.2271999999999,675.2271999999999
9423,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,5,10,Shipping within 10 Days,8.14,10,40.7,44.77,54.77
9424,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,3,10,Shipping within 10 Days,100.79199999999999,10,302.376,332.61359999999996,342.61359999999996
9425,CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,3,10,Shipping within 10 Days,15.0,10,45.0,49.5,59.5
9426,CA-2014-116246,9/12/2014,9/17/2014,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,6,15,Shipping within a week,630.882,20,3785.2919999999995,4542.350399999999,4557.350399999999
9427,CA-2016-160479,9/15/2016,9/20/2016,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,5,10,Shipping within 10 Days,7.08,20,35.4,42.48,52.48
9428,CA-2014-167486,11/27/2014,12/1/2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5,10,Shipping within 10 Days,39.980000000000004,10,199.90000000000003,219.89000000000004,229.89000000000004
9429,CA-2014-152100,5/11/2014,5/16/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,8,10,Shipping within 10 Days,151.62,10,1212.96,1334.256,1344.256
9430,CA-2015-166219,8/28/2015,9/1/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,5,10,Shipping within 10 Days,219.99200000000002,10,1099.96,1209.9560000000001,1219.9560000000001
9431,CA-2015-166219,8/28/2015,9/1/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,1,10,Shipping within 10 Days,103.481,10,103.481,113.8291,123.8291
9432,CA-2015-111864,6/19/2015,6/19/2015,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2,30,Delivery on Same Day,2.952,5,5.904,6.1992,36.1992
9433,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,2,10,Shipping within 10 Days,15.04,20,30.08,36.096,46.096
9434,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,7,10,Shipping within 10 Days,5.183999999999999,20,36.288,43.54559999999999,53.54559999999999
9435,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,3,10,Shipping within 10 Days,3.424,20,10.272,12.3264,22.3264
9436,CA-2015-119627,8/17/2015,8/23/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,4,10,Shipping within 10 Days,63.2,20,252.8,303.36,313.36
9437,CA-2015-160787,9/25/2015,9/25/2015,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2,30,Delivery on Same Day,1.473,20,2.946,3.5352,33.5352
9438,CA-2017-107853,5/26/2017,5/31/2017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Oceanside,California,92054,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,2,10,Shipping within 10 Days,6.48,20,12.96,15.552000000000001,25.552
9439,CA-2017-126144,7/31/2017,8/5/2017,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,4,10,Shipping within 10 Days,71.394,20,285.576,342.69120000000004,352.69120000000004
9440,US-2014-154655,10/12/2014,10/17/2014,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",2,10,Shipping within 10 Days,11.12,10,22.24,24.464,34.464
9441,CA-2014-100391,5/25/2014,5/29/2014,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,2,10,Shipping within 10 Days,7.31,20,14.62,17.544,27.544
9442,CA-2014-165477,12/29/2014,12/31/2014,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,5,15,Shipping within a week,9.672,20,48.36,58.032,73.032
9443,CA-2017-165904,4/7/2017,4/11/2017,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,2,10,Shipping within 10 Days,8.128,5,16.256,17.0688,27.0688
9444,CA-2017-165904,4/7/2017,4/11/2017,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,2,10,Shipping within 10 Days,109.592,5,219.184,230.1432,240.1432
9445,CA-2015-104052,3/1/2015,3/2/2015,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,4,20,Shipping within 2 days,23.96,10,95.84,105.424,125.424
9446,CA-2015-168277,5/29/2015,6/3/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,3,10,Shipping within 10 Days,4.13,20,12.39,14.868,24.868000000000002
9447,CA-2016-158617,9/22/2016,9/28/2016,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,6,10,Shipping within 10 Days,5.98,20,35.88,43.056000000000004,53.056000000000004
9448,CA-2017-136882,5/27/2017,6/3/2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",5,10,Shipping within 10 Days,95.46000000000001,20,477.30000000000007,572.7600000000001,582.7600000000001
9449,US-2016-148957,9/17/2016,9/23/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4,10,Shipping within 10 Days,3.08,5,12.32,12.936,22.936
9450,CA-2014-140032,9/8/2014,9/13/2014,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2,10,Shipping within 10 Days,4.304,20,8.608,10.329600000000001,20.3296
9451,CA-2017-145506,6/3/2017,6/7/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,99207,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,9,10,Shipping within 10 Days,15.139999999999999,5,136.26,143.07299999999998,153.07299999999998
9452,CA-2015-129546,9/28/2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",3,10,Shipping within 10 Days,62.050000000000004,10,186.15,204.76500000000001,214.76500000000001
9453,CA-2015-129546,9/28/2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6,10,Shipping within 10 Days,13.632,10,81.792,89.9712,99.9712
9454,CA-2015-129546,9/28/2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,3,10,Shipping within 10 Days,15.729999999999999,10,47.19,51.909,61.909
9455,CA-2015-129546,9/28/2015,10/5/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,2,10,Shipping within 10 Days,18.392,10,36.784,40.4624,50.4624
9456,CA-2016-140977,6/16/2016,6/19/2016,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,1,15,Shipping within a week,91.475,5,91.475,96.04875,111.04875
9457,CA-2017-151855,5/27/2017,6/3/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,3,10,Shipping within 10 Days,9.064,10,27.192,29.9112,39.9112
9458,CA-2017-151855,5/27/2017,6/3/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5,10,Shipping within 10 Days,2.412,10,12.059999999999999,13.265999999999998,23.266
9459,CA-2014-138240,10/9/2014,10/14/2014,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,3,10,Shipping within 10 Days,48.199999999999996,20,144.6,173.51999999999998,183.51999999999998
9460,CA-2014-138240,10/9/2014,10/14/2014,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,1,10,Shipping within 10 Days,15.992,20,15.992,19.1904,29.1904
9461,CA-2014-101833,11/17/2014,11/22/2014,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,3,15,Shipping within a week,11.479999999999999,5,34.44,36.162,51.162
9462,CA-2014-100867,10/19/2014,10/24/2014,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,6,10,Shipping within 10 Days,53.592000000000006,5,321.552,337.62960000000004,347.62960000000004
9463,US-2017-109610,11/25/2017,11/30/2017,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2,15,Shipping within a week,350.98,10,701.96,772.1560000000001,787.1560000000001
9464,CA-2014-156545,2/27/2014,3/3/2014,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4,20,Shipping within 2 days,4.864,20,19.456,23.3472,43.3472
9465,CA-2014-109127,12/21/2014,12/25/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,6,10,Shipping within 10 Days,2.8800000000000003,20,17.28,20.736,30.736
9466,CA-2016-126858,11/19/2016,11/23/2016,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,2,10,Shipping within 10 Days,15.98,10,31.96,35.156,45.156
9467,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,6,15,Shipping within a week,27.447999999999997,20,164.688,197.6256,212.6256
9468,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,2,15,Shipping within a week,83.25,20,166.5,199.8,214.8
9469,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,2,15,Shipping within a week,6.48,20,12.96,15.552000000000001,30.552
9470,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2,15,Shipping within a week,55.48,20,110.96,133.152,148.152
9471,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,2,15,Shipping within a week,49.99,20,99.98,119.976,134.976
9472,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,1,15,Shipping within a week,11.424,20,11.424,13.7088,28.7088
9473,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,2,15,Shipping within a week,64.062,20,128.124,153.7488,168.7488
9474,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",5,15,Shipping within a week,20.28,20,101.4,121.68,136.68
9475,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2,15,Shipping within a week,2.952,10,5.904,6.4944,21.4944
9476,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,7,15,Shipping within a week,24.784,10,173.488,190.8368,205.8368
9477,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",2,15,Shipping within a week,25.78,10,51.56,56.716,71.71600000000001
9478,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3,15,Shipping within a week,1.188,10,3.564,3.9204,18.9204
9479,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,5,10,Shipping within 10 Days,2.632,20,13.16,15.792,25.792
9480,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3,10,Shipping within 10 Days,1.276,20,3.8280000000000003,4.5936,14.5936
9481,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,5,10,Shipping within 10 Days,60.998000000000005,20,304.99,365.988,375.988
9482,CA-2017-150504,11/6/2017,11/12/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2,10,Shipping within 10 Days,9.08,20,18.16,21.792,31.792
9483,CA-2015-158351,6/20/2015,6/24/2015,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2,15,Shipping within a week,159.992,5,319.984,335.98319999999995,350.98319999999995
9484,CA-2014-122679,7/22/2014,7/28/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,6,10,Shipping within 10 Days,3.28,5,19.68,20.664,30.664
9485,CA-2016-164770,12/2/2016,12/4/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,10,15,Shipping within a week,78.1864,10,781.864,860.0504000000001,875.0504000000001
9486,CA-2016-164770,12/2/2016,12/4/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,9,15,Shipping within a week,3.424,10,30.816,33.8976,48.8976
9487,CA-2017-130505,10/12/2017,10/12/2017,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",3,30,Delivery on Same Day,224.448,20,673.344,808.0128000000001,838.0128000000001
9488,US-2017-125213,12/11/2017,12/13/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3,20,Shipping within 2 days,2.18,10,6.540000000000001,7.194000000000001,27.194000000000003
9489,CA-2015-156566,10/1/2015,10/4/2015,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,2,20,Shipping within 2 days,286.4,20,572.8,687.3599999999999,707.3599999999999
9490,US-2016-102232,8/5/2016,8/11/2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",7,10,Shipping within 10 Days,28.150000000000002,10,197.05,216.75500000000002,226.75500000000002
9491,CA-2017-111738,1/3/2017,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,8,10,Shipping within 10 Days,252.784,20,2022.272,2426.7264,2436.7264
9492,CA-2017-111738,1/3/2017,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3,10,Shipping within 10 Days,3.0399999999999996,20,9.12,10.943999999999999,20.944
9493,CA-2017-163188,11/7/2017,11/7/2017,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,9,30,Delivery on Same Day,4.239999999999999,20,38.16,45.791999999999994,75.792
9494,CA-2016-105207,1/3/2016,1/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",7,10,Shipping within 10 Days,227.54999999999998,10,1592.85,1752.135,1762.135
9495,CA-2016-105207,1/3/2016,1/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,2,10,Shipping within 10 Days,5.94,10,11.88,13.068000000000001,23.068
